algorithm,cost_complexity,dataset,depth,leaves,terminal_calls,time,timeout,train_mse
streed_all,0.005,airquality.csv,7,16,24719,0.915673,100,101.86
streed_all,0.005,airquality.csv,7,16,24719,1.06973,100,101.86
streed_all,0.005,airquality.csv,7,16,24719,1.0655,100,101.86
streed_all,0.01,airquality.csv,7,12,16531,0.928601,100,129.998
streed_all,0.01,airquality.csv,7,12,16531,0.718037,100,129.998
streed_all,0.01,airquality.csv,7,12,16531,0.692255,100,129.998
streed_all,0.1,airquality.csv,7,3,389,0.114468,100,471.525
streed_all,0.1,airquality.csv,7,3,389,0.10878,100,471.525
streed_all,0.1,airquality.csv,7,3,389,0.095866,100,471.525
streed_all,0.0001,airquality.csv,8,66,95211,4.53483,100,24.5401
streed_all,0.0001,airquality.csv,8,66,95211,5.55933,100,24.5401
streed_all,0.0001,airquality.csv,8,66,95211,6.03672,100,24.5401
streed_all,0.001,airquality.csv,8,41,83167,5.61755,100,35.7844
streed_all,0.001,airquality.csv,8,41,83167,5.03509,100,35.7844
streed_all,0.001,airquality.csv,8,41,83167,6.39812,100,35.7844
streed_all,0.005,airquality.csv,8,16,45937,2.79419,100,101.86
streed_all,0.005,airquality.csv,8,16,45937,2.85926,100,101.86
streed_all,0.005,airquality.csv,8,16,45937,2.94615,100,101.86
streed_all,0.01,airquality.csv,8,12,27728,1.5226,100,129.998
streed_all,0.01,airquality.csv,8,12,27728,1.63139,100,129.998
streed_all,0.01,airquality.csv,8,12,27728,1.96841,100,129.998
streed_all,0.1,airquality.csv,8,3,81,0.135855,100,471.525
streed_all,0.1,airquality.csv,8,3,81,0.139934,100,471.525
streed_all,0.1,airquality.csv,8,3,81,0.135531,100,471.525
streed_all,0.0001,airquality.csv,9,66,148662,15.9703,100,24.4167
streed_all,0.0001,airquality.csv,9,66,148662,14.8542,100,24.4167
streed_all,0.0001,airquality.csv,9,66,148662,14.8131,100,24.4167
streed_all,0.001,airquality.csv,9,39,122336,17.9093,100,37.2165
streed_all,0.001,airquality.csv,9,39,122336,10.973,100,37.2165
streed_all,0.001,airquality.csv,9,39,122336,11.8104,100,37.2165
streed_all,0.005,airquality.csv,9,16,58122,5.62248,100,101.86
streed_all,0.005,airquality.csv,9,16,58122,5.77122,100,101.86
streed_all,0.005,airquality.csv,9,16,58122,5.42482,100,101.86
streed_all,0.01,airquality.csv,9,12,32405,3.16798,100,129.998
streed_all,0.01,airquality.csv,9,12,32405,3.89135,100,129.998
streed_all,0.01,airquality.csv,9,12,32405,3.46856,100,129.998
streed_all,0.1,airquality.csv,9,3,2,0.1418,100,471.525
streed_all,0.1,airquality.csv,9,3,2,0.134599,100,471.525
streed_all,0.1,airquality.csv,9,3,2,0.149977,100,471.525
streed_all,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_all,0.01,enb-cool.csv,10,6,290,43.6624,100,6.65986
streed_all,0.01,enb-cool.csv,10,6,290,44.2586,100,6.65986
streed_all,0.01,enb-cool.csv,10,6,290,44.4941,100,6.65986
streed_all,0.1,enb-cool.csv,10,2,0,0.751963,100,17.8573
streed_all,0.1,enb-cool.csv,10,2,0,0.878118,100,17.8573
streed_all,0.1,enb-cool.csv,10,2,0,0.811877,100,17.8573
streed_all,0.0001,enb-cool.csv,3,8,52,0.008344,100,6.3883
streed_all,0.0001,enb-cool.csv,3,8,52,0.008384,100,6.3883
streed_all,0.0001,enb-cool.csv,3,8,52,0.008292,100,6.3883
streed_all,0.001,enb-cool.csv,3,7,52,0.008475,100,6.47147
streed_all,0.001,enb-cool.csv,3,7,52,0.008064,100,6.47147
streed_all,0.001,enb-cool.csv,3,7,52,0.008327,100,6.47147
streed_all,0.005,enb-cool.csv,3,7,46,0.008079,100,6.47147
streed_all,0.005,enb-cool.csv,3,7,46,0.00813,100,6.47147
streed_all,0.005,enb-cool.csv,3,7,46,0.008079,100,6.47147
streed_all,0.01,enb-cool.csv,3,5,41,0.007783,100,7.75774
streed_all,0.01,enb-cool.csv,3,5,41,0.00777,100,7.75774
streed_all,0.01,enb-cool.csv,3,5,41,0.007643,100,7.75774
streed_all,0.1,enb-cool.csv,3,2,18,0.005969,100,17.8573
streed_all,0.1,enb-cool.csv,3,2,18,0.006117,100,17.8573
streed_all,0.1,enb-cool.csv,3,2,18,0.006129,100,17.8573
streed_all,0.0001,enb-cool.csv,4,16,1014,0.110624,100,4.21556
streed_all,0.0001,enb-cool.csv,4,16,1014,0.107449,100,4.21556
streed_all,0.0001,enb-cool.csv,4,16,1014,0.107703,100,4.21556
streed_all,0.001,enb-cool.csv,4,14,967,0.112152,100,4.27632
streed_all,0.001,enb-cool.csv,4,14,967,0.112494,100,4.27632
streed_all,0.001,enb-cool.csv,4,14,967,0.109668,100,4.27632
streed_all,0.005,enb-cool.csv,4,8,812,0.104716,100,5.37359
streed_all,0.005,enb-cool.csv,4,8,812,0.10786,100,5.37359
streed_all,0.005,enb-cool.csv,4,8,812,0.104042,100,5.37359
streed_all,0.01,enb-cool.csv,4,6,646,0.094869,100,6.65986
streed_all,0.01,enb-cool.csv,4,6,646,0.096317,100,6.65986
streed_all,0.01,enb-cool.csv,4,6,646,0.101986,100,6.65986
streed_all,0.1,enb-cool.csv,4,2,25,0.023632,100,17.8573
streed_all,0.1,enb-cool.csv,4,2,25,0.023393,100,17.8573
streed_all,0.1,enb-cool.csv,4,2,25,0.022476,100,17.8573
streed_all,0.0001,enb-cool.csv,5,29,13845,1.25135,100,2.71795
streed_all,0.0001,enb-cool.csv,5,29,13845,1.23348,100,2.71795
streed_all,0.0001,enb-cool.csv,5,29,13845,1.14683,100,2.71795
streed_all,0.001,enb-cool.csv,5,20,12490,1.09758,100,3.13656
streed_all,0.001,enb-cool.csv,5,20,12490,1.11858,100,3.13656
streed_all,0.001,enb-cool.csv,5,20,12490,1.11886,100,3.13656
streed_all,0.005,enb-cool.csv,5,9,8047,0.901443,100,4.91827
streed_all,0.005,enb-cool.csv,5,9,8047,0.865939,100,4.91827
streed_all,0.005,enb-cool.csv,5,9,8047,0.868043,100,4.91827
streed_all,0.01,enb-cool.csv,5,6,5100,0.706795,100,6.65986
streed_all,0.01,enb-cool.csv,5,6,5100,0.685913,100,6.65986
streed_all,0.01,enb-cool.csv,5,6,5100,0.714831,100,6.65986
streed_all,0.1,enb-cool.csv,5,2,0,0.048395,100,17.8573
streed_all,0.1,enb-cool.csv,5,2,0,0.048125,100,17.8573
streed_all,0.1,enb-cool.csv,5,2,0,0.048405,100,17.8573
streed_all,0.0001,enb-cool.csv,6,52,127160,8.5974,100,1.65768
streed_all,0.0001,enb-cool.csv,6,52,127160,8.36415,100,1.65768
streed_all,0.0001,enb-cool.csv,6,52,127160,8.63675,100,1.65768
streed_all,0.001,enb-cool.csv,6,25,104584,7.85315,100,2.39893
streed_all,0.001,enb-cool.csv,6,25,104584,7.81442,100,2.39893
streed_all,0.001,enb-cool.csv,6,25,104584,8.19905,100,2.39893
streed_all,0.005,enb-cool.csv,6,9,46751,5.1252,100,4.91827
streed_all,0.005,enb-cool.csv,6,9,46751,5.13844,100,4.91827
streed_all,0.005,enb-cool.csv,6,9,46751,4.85441,100,4.91827
streed_all,0.01,enb-cool.csv,6,6,20064,2.70636,100,6.65986
streed_all,0.01,enb-cool.csv,6,6,20064,2.73116,100,6.65986
streed_all,0.01,enb-cool.csv,6,6,20064,2.72138,100,6.65986
streed_all,0.1,enb-cool.csv,6,2,0,0.051686,100,17.8573
streed_all,0.1,enb-cool.csv,6,2,0,0.049578,100,17.8573
streed_all,0.1,enb-cool.csv,6,2,0,0.049289,100,17.8573
streed_all,0.0001,enb-cool.csv,7,77,848362,48.1962,100,1.07038
streed_all,0.0001,enb-cool.csv,7,77,848362,51.7147,100,1.07038
streed_all,0.0001,enb-cool.csv,7,77,848362,50.9562,100,1.07038
streed_all,0.001,enb-cool.csv,7,26,613026,41.903,100,2.29762
streed_all,0.001,enb-cool.csv,7,26,613026,41.7755,100,2.29762
streed_all,0.001,enb-cool.csv,7,26,613026,40.3876,100,2.29762
streed_all,0.005,enb-cool.csv,7,9,155531,16.1168,100,4.91827
streed_all,0.005,enb-cool.csv,7,9,155531,16.8852,100,4.91827
streed_all,0.005,enb-cool.csv,7,9,155531,17.0425,100,4.91827
streed_all,0.01,enb-cool.csv,7,6,35760,7.09008,100,6.65986
streed_all,0.01,enb-cool.csv,7,6,35760,7.04963,100,6.65986
streed_all,0.01,enb-cool.csv,7,6,35760,7.39978,100,6.65986
streed_all,0.1,enb-cool.csv,7,2,0,0.132033,100,17.8573
streed_all,0.1,enb-cool.csv,7,2,0,0.131817,100,17.8573
streed_all,0.1,enb-cool.csv,7,2,0,0.1318,100,17.8573
streed_all,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,8,9,286620,42.6182,100,4.91827
streed_all,0.005,enb-cool.csv,8,9,286620,44.2159,100,4.91827
streed_all,0.005,enb-cool.csv,8,9,286620,41.1533,100,4.91827
streed_all,0.01,enb-cool.csv,8,6,25222,12.6936,100,6.65986
streed_all,0.01,enb-cool.csv,8,6,25222,13.2224,100,6.65986
streed_all,0.01,enb-cool.csv,8,6,25222,13.5614,100,6.65986
streed_all,0.1,enb-cool.csv,8,2,0,0.43892,100,17.8573
streed_all,0.1,enb-cool.csv,8,2,0,0.46207,100,17.8573
streed_all,0.1,enb-cool.csv,8,2,0,0.435845,100,17.8573
streed_all,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_all,0.01,enb-cool.csv,9,6,7629,21.6727,100,6.65986
streed_all,0.01,enb-cool.csv,9,6,7629,25.6979,100,6.65986
streed_all,0.01,enb-cool.csv,9,6,7629,25.9122,100,6.65986
streed_all,0.1,enb-cool.csv,9,2,0,1.24566,100,17.8573
streed_all,0.1,enb-cool.csv,9,2,0,1.2277,100,17.8573
streed_all,0.1,enb-cool.csv,9,2,0,1.25192,100,17.8573
streed_all,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_all,0.01,enb-heat.csv,10,8,357,49.1892,100,5.79117
streed_all,0.01,enb-heat.csv,10,8,357,46.196,100,5.79117
streed_all,0.01,enb-heat.csv,10,8,357,46.1861,100,5.79117
streed_all,0.1,enb-heat.csv,10,2,0,0.629469,100,21.2422
streed_all,0.1,enb-heat.csv,10,2,0,0.679049,100,21.2422
streed_all,0.1,enb-heat.csv,10,2,0,0.694508,100,21.2422
streed_all,0.0001,enb-heat.csv,3,8,49,0.007539,100,6.82951
streed_all,0.0001,enb-heat.csv,3,8,49,0.007573,100,6.82951
streed_all,0.0001,enb-heat.csv,3,8,49,0.007588,100,6.82951
streed_all,0.001,enb-heat.csv,3,8,49,0.007829,100,6.82951
streed_all,0.001,enb-heat.csv,3,8,49,0.007752,100,6.82951
streed_all,0.001,enb-heat.csv,3,8,49,0.008147,100,6.82951
streed_all,0.005,enb-heat.csv,3,7,47,0.007567,100,7.04624
streed_all,0.005,enb-heat.csv,3,7,47,0.007739,100,7.04624
streed_all,0.005,enb-heat.csv,3,7,47,0.00755,100,7.04624
streed_all,0.01,enb-heat.csv,3,6,45,0.007347,100,7.9397
streed_all,0.01,enb-heat.csv,3,6,45,0.007691,100,7.9397
streed_all,0.01,enb-heat.csv,3,6,45,0.007411,100,7.9397
streed_all,0.1,enb-heat.csv,3,2,19,0.006325,100,21.2422
streed_all,0.1,enb-heat.csv,3,2,19,0.005745,100,21.2422
streed_all,0.1,enb-heat.csv,3,2,19,0.005792,100,21.2422
streed_all,0.0001,enb-heat.csv,4,15,1000,0.104822,100,3.81924
streed_all,0.0001,enb-heat.csv,4,15,1000,0.113426,100,3.81924
streed_all,0.0001,enb-heat.csv,4,15,1000,0.104863,100,3.81924
streed_all,0.001,enb-heat.csv,4,15,976,0.104481,100,3.81924
streed_all,0.001,enb-heat.csv,4,15,976,0.107337,100,3.81924
streed_all,0.001,enb-heat.csv,4,15,976,0.107403,100,3.81924
streed_all,0.005,enb-heat.csv,4,9,809,0.102643,100,5.31637
streed_all,0.005,enb-heat.csv,4,9,809,0.102756,100,5.31637
streed_all,0.005,enb-heat.csv,4,9,809,0.099756,100,5.31637
streed_all,0.01,enb-heat.csv,4,7,725,0.097135,100,6.82238
streed_all,0.01,enb-heat.csv,4,7,725,0.098754,100,6.82238
streed_all,0.01,enb-heat.csv,4,7,725,0.095936,100,6.82238
streed_all,0.1,enb-heat.csv,4,2,47,0.026262,100,21.2422
streed_all,0.1,enb-heat.csv,4,2,47,0.026173,100,21.2422
streed_all,0.1,enb-heat.csv,4,2,47,0.02539,100,21.2422
streed_all,0.0001,enb-heat.csv,5,24,11248,0.911592,100,1.15142
streed_all,0.0001,enb-heat.csv,5,24,11248,0.936772,100,1.15142
streed_all,0.0001,enb-heat.csv,5,24,11248,0.939023,100,1.15142
streed_all,0.001,enb-heat.csv,5,21,10011,0.890206,100,1.30171
streed_all,0.001,enb-heat.csv,5,21,10011,0.988451,100,1.30171
streed_all,0.001,enb-heat.csv,5,21,10011,0.931669,100,1.30171
streed_all,0.005,enb-heat.csv,5,11,7219,0.803879,100,3.7589
streed_all,0.005,enb-heat.csv,5,11,7219,0.820566,100,3.7589
streed_all,0.005,enb-heat.csv,5,11,7219,0.792416,100,3.7589
streed_all,0.01,enb-heat.csv,5,8,5782,0.72635,100,5.79117
streed_all,0.01,enb-heat.csv,5,8,5782,0.736969,100,5.79117
streed_all,0.01,enb-heat.csv,5,8,5782,0.712343,100,5.79117
streed_all,0.1,enb-heat.csv,5,2,0,0.065619,100,21.2422
streed_all,0.1,enb-heat.csv,5,2,0,0.06646,100,21.2422
streed_all,0.1,enb-heat.csv,5,2,0,0.065337,100,21.2422
streed_all,0.0001,enb-heat.csv,6,33,78616,5.48335,100,0.322786
streed_all,0.0001,enb-heat.csv,6,33,78616,5.48437,100,0.322786
streed_all,0.0001,enb-heat.csv,6,33,78616,5.41932,100,0.322786
streed_all,0.001,enb-heat.csv,6,23,66222,5.31055,100,0.784143
streed_all,0.001,enb-heat.csv,6,23,66222,5.24882,100,0.784143
streed_all,0.001,enb-heat.csv,6,23,66222,5.34037,100,0.784143
streed_all,0.005,enb-heat.csv,6,11,37737,3.74543,100,3.67812
streed_all,0.005,enb-heat.csv,6,11,37737,3.9154,100,3.67812
streed_all,0.005,enb-heat.csv,6,11,37737,3.88335,100,3.67812
streed_all,0.01,enb-heat.csv,6,8,22953,2.83365,100,5.79117
streed_all,0.01,enb-heat.csv,6,8,22953,2.91795,100,5.79117
streed_all,0.01,enb-heat.csv,6,8,22953,3.31248,100,5.79117
streed_all,0.1,enb-heat.csv,6,2,0,0.070485,100,21.2422
streed_all,0.1,enb-heat.csv,6,2,0,0.066851,100,21.2422
streed_all,0.1,enb-heat.csv,6,2,0,0.065922,100,21.2422
streed_all,0.0001,enb-heat.csv,7,36,442868,27.05,100,0.237518
streed_all,0.0001,enb-heat.csv,7,36,442868,28.7761,100,0.237518
streed_all,0.0001,enb-heat.csv,7,36,442868,27.4066,100,0.237518
streed_all,0.001,enb-heat.csv,7,23,295404,25.0018,100,0.784143
streed_all,0.001,enb-heat.csv,7,23,295404,25.0702,100,0.784143
streed_all,0.001,enb-heat.csv,7,23,295404,21.9311,100,0.784143
streed_all,0.005,enb-heat.csv,7,11,117816,12.5332,100,3.67812
streed_all,0.005,enb-heat.csv,7,11,117816,12.7902,100,3.67812
streed_all,0.005,enb-heat.csv,7,11,117816,15.2165,100,3.67812
streed_all,0.01,enb-heat.csv,7,8,41228,7.61092,100,5.79117
streed_all,0.01,enb-heat.csv,7,8,41228,7.35253,100,5.79117
streed_all,0.01,enb-heat.csv,7,8,41228,7.46356,100,5.79117
streed_all,0.1,enb-heat.csv,7,2,0,0.14074,100,21.2422
streed_all,0.1,enb-heat.csv,7,2,0,0.147938,100,21.2422
streed_all,0.1,enb-heat.csv,7,2,0,0.142791,100,21.2422
streed_all,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,8,23,812026,70.4182,100,0.784143
streed_all,0.001,enb-heat.csv,8,23,812026,71.8941,100,0.784143
streed_all,0.001,enb-heat.csv,8,23,812026,81.287,100,0.784143
streed_all,0.005,enb-heat.csv,8,11,184355,34.0329,100,3.67812
streed_all,0.005,enb-heat.csv,8,11,184355,29.424,100,3.67812
streed_all,0.005,enb-heat.csv,8,11,184355,29.4091,100,3.67812
streed_all,0.01,enb-heat.csv,8,8,30170,14.9374,100,5.79117
streed_all,0.01,enb-heat.csv,8,8,30170,15.2387,100,5.79117
streed_all,0.01,enb-heat.csv,8,8,30170,13.6965,100,5.79117
streed_all,0.1,enb-heat.csv,8,2,0,0.433268,100,21.2422
streed_all,0.1,enb-heat.csv,8,2,0,0.440489,100,21.2422
streed_all,0.1,enb-heat.csv,8,2,0,0.439237,100,21.2422
streed_all,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.001,enb-heat.csv,9,-1,-1,101,100,-1
streed_all,0.005,enb-heat.csv,9,11,135407,55.6501,100,3.67812
streed_all,0.005,enb-heat.csv,9,11,135407,53.6749,100,3.67812
streed_all,0.005,enb-heat.csv,9,11,135407,65.8898,100,3.67812
streed_all,0.01,enb-heat.csv,9,8,6572,27.1598,100,5.79117
streed_all,0.01,enb-heat.csv,9,8,6572,23.5339,100,5.79117
streed_all,0.01,enb-heat.csv,9,8,6572,22.5388,100,5.79117
streed_all,0.1,enb-heat.csv,9,2,0,1.21547,100,21.2422
streed_all,0.1,enb-heat.csv,9,2,0,1.25225,100,21.2422
streed_all,0.1,enb-heat.csv,9,2,0,1.304,100,21.2422
streed_all,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.0001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.001,insurance.csv,10,-1,-1,101,100,-1
streed_all,0.005,insurance.csv,10,8,146583,24.2314,100,30387500.0
streed_all,0.005,insurance.csv,10,8,146583,28.1397,100,30387500.0
streed_all,0.005,insurance.csv,10,8,146583,33.6707,100,30387500.0
streed_all,0.01,insurance.csv,10,8,41270,22.7744,100,30387500.0
streed_all,0.01,insurance.csv,10,8,41270,22.7312,100,30387500.0
streed_all,0.01,insurance.csv,10,8,41270,13.0966,100,30387500.0
streed_all,0.1,insurance.csv,10,2,0,0.239116,100,55720700.0
streed_all,0.1,insurance.csv,10,2,0,0.240091,100,55720700.0
streed_all,0.1,insurance.csv,10,2,0,0.212042,100,55720700.0
streed_all,0.0001,insurance.csv,3,8,32,0.00483,100,33666800.0
streed_all,0.0001,insurance.csv,3,8,32,0.004852,100,33666800.0
streed_all,0.0001,insurance.csv,3,8,32,0.005175,100,33666800.0
streed_all,0.001,insurance.csv,3,7,31,0.005095,100,33793600.0
streed_all,0.001,insurance.csv,3,7,31,0.004714,100,33793600.0
streed_all,0.001,insurance.csv,3,7,31,0.004695,100,33793600.0
streed_all,0.005,insurance.csv,3,7,31,0.004681,100,33793600.0
streed_all,0.005,insurance.csv,3,7,31,0.004956,100,33793600.0
streed_all,0.005,insurance.csv,3,7,31,0.004794,100,33793600.0
streed_all,0.01,insurance.csv,3,7,30,0.004654,100,33793600.0
streed_all,0.01,insurance.csv,3,7,30,0.004622,100,33793600.0
streed_all,0.01,insurance.csv,3,7,30,0.004782,100,33793600.0
streed_all,0.1,insurance.csv,3,8,14,0.003933,100,40188100.0
streed_all,0.1,insurance.csv,3,8,14,0.004801,100,40188100.0
streed_all,0.1,insurance.csv,3,8,14,0.003912,100,40188100.0
streed_all,0.0001,insurance.csv,4,16,423,0.038728,100,28415000.0
streed_all,0.0001,insurance.csv,4,16,423,0.038754,100,28415000.0
streed_all,0.0001,insurance.csv,4,16,423,0.037577,100,28415000.0
streed_all,0.001,insurance.csv,4,12,400,0.037296,100,28788400.0
streed_all,0.001,insurance.csv,4,12,400,0.038746,100,28788400.0
streed_all,0.001,insurance.csv,4,12,400,0.038453,100,28788400.0
streed_all,0.005,insurance.csv,4,8,366,0.03451,100,30387500.0
streed_all,0.005,insurance.csv,4,8,366,0.037368,100,30387500.0
streed_all,0.005,insurance.csv,4,8,366,0.037663,100,30387500.0
streed_all,0.01,insurance.csv,4,8,329,0.03854,100,30387500.0
streed_all,0.01,insurance.csv,4,8,329,0.037097,100,30387500.0
streed_all,0.01,insurance.csv,4,8,329,0.034587,100,30387500.0
streed_all,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_all,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_all,0.1,insurance.csv,4,-1,-1,101,100,-1
streed_all,0.0001,insurance.csv,5,32,3239,0.223535,100,26065800.0
streed_all,0.0001,insurance.csv,5,32,3239,0.223405,100,26065800.0
streed_all,0.0001,insurance.csv,5,32,3239,0.219132,100,26065800.0
streed_all,0.001,insurance.csv,5,19,2971,0.212655,100,27110400.0
streed_all,0.001,insurance.csv,5,19,2971,0.21517,100,27110400.0
streed_all,0.001,insurance.csv,5,19,2971,0.220134,100,27110400.0
streed_all,0.005,insurance.csv,5,8,2466,0.200187,100,30387500.0
streed_all,0.005,insurance.csv,5,8,2466,0.204126,100,30387500.0
streed_all,0.005,insurance.csv,5,8,2466,0.206705,100,30387500.0
streed_all,0.01,insurance.csv,5,8,2149,0.190404,100,30387500.0
streed_all,0.01,insurance.csv,5,8,2149,0.187382,100,30387500.0
streed_all,0.01,insurance.csv,5,8,2149,0.186946,100,30387500.0
streed_all,0.1,insurance.csv,5,2,30,0.022899,100,55720700.0
streed_all,0.1,insurance.csv,5,2,30,0.023542,100,55720700.0
streed_all,0.1,insurance.csv,5,2,30,0.024866,100,55720700.0
streed_all,0.0001,insurance.csv,6,61,17273,1.06339,100,22799500.0
streed_all,0.0001,insurance.csv,6,61,17273,1.03935,100,22799500.0
streed_all,0.0001,insurance.csv,6,61,17273,1.03464,100,22799500.0
streed_all,0.001,insurance.csv,6,26,15089,0.988723,100,25410400.0
streed_all,0.001,insurance.csv,6,26,15089,0.976102,100,25410400.0
streed_all,0.001,insurance.csv,6,26,15089,0.904178,100,25410400.0
streed_all,0.005,insurance.csv,6,8,12172,0.844959,100,30387500.0
streed_all,0.005,insurance.csv,6,8,12172,0.86113,100,30387500.0
streed_all,0.005,insurance.csv,6,8,12172,0.878087,100,30387500.0
streed_all,0.01,insurance.csv,6,8,9082,0.768003,100,30387500.0
streed_all,0.01,insurance.csv,6,8,9082,0.750285,100,30387500.0
streed_all,0.01,insurance.csv,6,8,9082,0.677133,100,30387500.0
streed_all,0.1,insurance.csv,6,2,0,0.031988,100,55720700.0
streed_all,0.1,insurance.csv,6,2,0,0.03021,100,55720700.0
streed_all,0.1,insurance.csv,6,2,0,0.030423,100,55720700.0
streed_all,0.0001,insurance.csv,7,103,66604,4.21805,100,19769600.0
streed_all,0.0001,insurance.csv,7,103,66604,4.87632,100,19769600.0
streed_all,0.0001,insurance.csv,7,103,66604,5.02507,100,19769600.0
streed_all,0.001,insurance.csv,7,31,56641,4.25586,100,24534200.0
streed_all,0.001,insurance.csv,7,31,56641,4.04489,100,24534200.0
streed_all,0.001,insurance.csv,7,31,56641,3.7105,100,24534200.0
streed_all,0.005,insurance.csv,7,8,39363,2.62641,100,30387500.0
streed_all,0.005,insurance.csv,7,8,39363,2.80633,100,30387500.0
streed_all,0.005,insurance.csv,7,8,39363,2.90948,100,30387500.0
streed_all,0.01,insurance.csv,7,8,23838,2.02631,100,30387500.0
streed_all,0.01,insurance.csv,7,8,23838,2.17831,100,30387500.0
streed_all,0.01,insurance.csv,7,8,23838,1.78593,100,30387500.0
streed_all,0.1,insurance.csv,7,2,0,0.081005,100,55720700.0
streed_all,0.1,insurance.csv,7,2,0,0.080073,100,55720700.0
